"id","dev_id","date","hour","predicted_hour","type_record","latitude","longitude","predicted_latitude","predicted_longitude","speed","accx","accy","accz","gyrox","gyroy","gyroz","SF","BW","CR","RSSI"
"330","tarjeta5-cubecell","2022-12-02","14:09:47","00:00:00","0","2.4468866","-76.620435",,,"2.7965199","-0.1296184","-0.3368786","10.0491862","1.7170687","-6.7789921","-0.1153892","7","125000","4/5","-99"
"331","tarjeta5-cubecell","2022-12-02","14:09:58","00:00:00","0","2.446875","-76.62043",,,"0.75932","-0.2924797","-0.4063342","10.1761222","2.8773741","-9.756092","-0.0543205","7","125000","4/5","-95"
"332","tarjeta5-cubecell","2022-12-02","14:10:09","00:00:00","0","2.4468733","-76.6204383",,,"1.31492","-0.0362126","-0.2722131","9.4192954","-1.8859846","3.2668089","-0.1153892","7","125000","4/5","-97"
"333","tarjeta5-cubecell","2022-12-02","14:10:20","00:00:00","0","2.4468983","-76.6204483",,,"0.68524","-0.4194158","-0.2770031","10.2096525","2.2514197","-7.2064738","-0.176458","7","125000","4/5","-101"
"334","tarjeta5-cubecell","2022-12-02","14:10:31","00:00:00","0","2.4469666","-76.6203966",,,"13.2232799","-0.0314226","-0.746427","8.7726402","0.0529465","0.6561218","-0.8176794","7","125000","4/5","-96"
"335","tarjeta5-cubecell","2022-12-02","14:10:48","00:00:00","0","2.4475216","-76.6207083",,,"20.0016","0.1266486","1.2558092","9.2037437","-0.2829312","-2.0614352","-0.8024121","7","125000","4/5","-101"
"336","tarjeta5-cubecell","2022-12-02","14:10:59","00:00:00","0","2.4478616","-76.6214116",,,"24.29824","0.2224494","-1.1871106","11.1005997","1.228519","-6.3057103","-0.268061","7","125000","4/5","-77"
"337","tarjeta5-cubecell","2022-12-02","14:11:10","00:00:00","0","2.4482216","-76.6215616",,,"14.85304","1.4463044","-0.7176868","9.91267","-0.1302595","-1.9240307","-8.5276031","7","125000","4/5","-75"
"338","tarjeta5-cubecell","2022-12-02","14:11:22","00:00:00","0","2.448745","-76.6213633",,,"20.35348","-0.5391667","-0.7560071","10.9760587","1.915542","-2.0461683","-0.6039389","7","125000","4/5","-82"
"339","tarjeta5-cubecell","2022-12-02","14:11:32","00:00:00","0","2.4491983","-76.62121",,,"19.446","-1.063676","0.5253283","14.6236735","2.0987479","-16.2599086","4.0983514","7","125000","4/5","-84"
"340","tarjeta5-cubecell","2022-12-02","14:11:44","00:00:00","0","2.4497566","-76.62136",,,"18.8904","-0.2709245","-0.6602063","9.8911149","-0.344","-4.6568551","0.8464428","7","125000","4/5","-93"
"341","tarjeta5-cubecell","2022-12-02","14:12:05","00:00:00","0","2.4504116","-76.62158",,,"23.15","-0.3547502","-0.1859924","8.878021","-0.4661373","0.4118471","0.5258321","7","125000","4/5","-107"
"342","tarjeta5-cubecell","2022-12-02","14:12:56","00:00:00","0","2.4523133","-76.6235583",,,"0.61116","-0.5631169","-0.3704089","9.8527946","0.8010381","-3.3896794","0.0067481","7","125000","4/5","-100"
"343","tarjeta5-cubecell","2022-12-02","14:13:16","00:00:00","0","2.452275","-76.6236333",,,"8.2414","0.1482038","1.0163073","9.239669","-0.3898015","0.5797859","6.7548398","7","125000","4/5","-106"
"344","tarjeta5-cubecell","2022-12-02","14:13:57","00:00:00","0","2.4506833","-76.6245383",,,"16.4828","1.7792121","0.2331359","11.9675968","10.2666864","-16.2293739","-3.1077556","7","125000","4/5","-113"
"345","tarjeta5-cubecell","2022-12-02","14:14:05","00:00:00","0","2.450095","-76.6249316",,,"1.53716","-0.0242375","-1.1679504","9.2803843","-0.3592671","-0.7637255","0.0525496","7","125000","4/5","-110"
"346","tarjeta5-cubecell","2022-12-02","14:14:16","00:00:00","0","2.450085","-76.6249316",,,"0.66672","-0.0050774","-1.3212317","9.6659824","-0.0997251","-0.0767025","0.0525496","7","125000","4/5","-113"
"347","tarjeta5-cubecell","2022-12-02","14:14:27","00:00:00","0","2.4500833","-76.6249333",,,"0.926","-0.0290276","-1.1511853","9.2684092","-1.656977","4.3355112","-0.0543205","7","125000","4/5","-112"
"348","tarjeta5-cubecell","2022-12-02","14:14:38","00:00:00","0","2.4500833","-76.6249333",,,"0.22224","0.0068976","-1.239801","9.3546299","-1.3669006","4.9614653","0.0067481","7","125000","4/5","-103"
"349","tarjeta5-cubecell","2022-12-02","14:14:49","00:00:00","0","2.4500883","-76.6249333",,,"1.5001199","-0.076928","-1.2469861","9.5294663","-0.6035419","0.3660454","0.0830839","7","125000","4/5","-107"
"350","tarjeta5-cubecell","2022-12-02","14:15:00","00:00:00","0","2.4501016","-76.62493",,,"0.31484","-0.0577678","-1.4002673","9.5989219","0.2208855","-0.0156338","-0.100122","7","125000","4/5","-108"
"351","tarjeta5-cubecell","2022-12-02","14:15:10","00:00:00","0","2.4501066","-76.62493",,,"0.66672","-0.0146575","-1.2589612","9.740228","0.3430228","-0.992733","0.2052214","7","125000","4/5","-100"
"352","tarjeta5-cubecell","2022-12-02","14:15:43","00:00:00","0","2.4495283","-76.6244683",,,"26.98364","-0.7116081","0.0056091","10.6263859","1.3353893","-2.1835727","0.2052214","7","125000","4/5","-105"
"353","tarjeta5-cubecell","2022-12-02","14:15:54","00:00:00","0","2.4492066","-76.6239983",,,"19.83492","-0.5271916","1.3755602","10.2144425","1.136916","-4.9011301","0.6021679","7","125000","4/5","-102"
"354","tarjeta5-cubecell","2022-12-02","14:16:05","00:00:00","0","2.4488416","-76.623385",,,"28.35412","0.8547345","0.1541003","9.3330747","2.3124885","-3.9850993","-1.7947785","7","125000","4/5","-95"
"355","tarjeta5-cubecell","2022-12-02","14:16:16","00:00:00","0","2.4483983","-76.6227183",,,"27.2244","-0.1320134","0.7456701","9.4480357","0.8621069","0.5339844","1.6250687","7","125000","4/5","-101"
"356","tarjeta5-cubecell","2022-12-02","14:16:28","00:00:00","0","2.4480266","-76.6220833",,,"25.66872","0.4140509","0.9971471","10.7030265","5.3506565","-8.0919704","0.2204885","7","125000","4/5","-83"
"357","tarjeta5-cubecell","2022-12-02","14:16:39","00:00:00","0","2.4477533","-76.6215416",,,"11.4824","1.889383","-0.5668005","9.4767759","-1.4432365","4.488183","-32.9398155","7","125000","4/5","-71"
"358","tarjeta5-cubecell","2022-12-02","14:16:50","00:00:00","0","2.4474116","-76.6217316",,,"15.63088","0.0428229","-0.993114","9.1726084","-2.0844578","3.190473","-2.5581374","7","125000","4/5","-84"
"359","tarjeta5-cubecell","2022-12-02","14:17:01","00:00:00","0","2.4469633","-76.62195",,,"16.16796","-0.1966789","0.0966198","9.3450498","-0.1302595","1.6637554","3.9304122","7","125000","4/5","-102"
"360","tarjeta5-cubecell","2022-12-02","14:17:12","00:00:00","0","2.4466216","-76.6217166",,,"19.5386","-0.4960564","0.5540685","10.3078483","2.8163053","-14.275177","-0.4665343","7","125000","4/5","-96"
"361","tarjeta5-cubecell","2022-12-02","14:17:35","00:00:00","0","2.4461733","-76.6208533",,,"4.0744","-0.7978288","0.0463244","9.8384244","0.2361526","-2.0767025","0.8006412","7","125000","4/5","-105"
"362","tarjeta5-cubecell","2022-12-02","14:17:57","00:00:00","0","2.446835","-76.62044",,,"18.03848","-0.0912981","-2.0086023","8.7343198","-3.8249158","1.9843661","0.2968244","7","125000","4/5","-110"
"363","tarjeta5-cubecell","2022-12-02","14:18:09","00:00:00","0","2.4469916","-76.6203766",,,"3.85216","-0.2924797","-0.4638147","9.7162779","-1.3516335","4.0301675","-0.0848549","7","125000","4/5","-107"
"364","tarjeta5-cubecell","2022-12-02","14:18:20","00:00:00","0","2.44699","-76.6203816",,,"1.09268","-0.3595403","-0.511715","9.6420322","-0.9394198","3.6179537","0.0372824","7","125000","4/5","-104"
"365","tarjeta5-cubecell","2022-12-02","14:18:31","00:00:00","0","2.4469933","-76.6204116",,,"0.5556","-0.323615","-0.4494445","10.1809122","2.1445496","-7.2980761","-0.1153892","7","125000","4/5","-110"
"366","tarjeta5-cubecell","2022-12-02","14:18:42","00:00:00","0","2.447035","-76.62042",,,"0.24076","-0.1847038","-0.3704089","9.615687","-1.4737709","3.2668089","0.0220152","7","125000","4/5","-105"
"367","tarjeta5-cubecell","2022-12-02","14:18:53","00:00:00","0","2.4472733","-76.6203233",,,"20.05716","-2.0264739","0.484613","10.4874747","3.4727938","-8.9621982","22.7090377","7","125000","4/5","-97"
"368","tarjeta5-cubecell","2022-12-02","14:19:04","00:00:00","0","2.4476366","-76.6208216",,,"31.24324","-1.676801","1.3707702","10.5018448","1.6865344","-0.0919697","-0.6802747","7","125000","4/5","-90"
"369","tarjeta5-cubecell","2022-12-02","14:19:16","00:00:00","0","2.4479733","-76.62155",,,"17.20508","2.1935504","-0.5883557","9.7641782","0.4651603","-1.1148705","-30.3749313","7","125000","4/5","-78"
"370","tarjeta5-cubecell","2022-12-02","14:19:26","00:00:00","0","2.44843","-76.6214833",,,"21.40912","-0.0290276","-0.4566296","10.1306168","0.3277557","3.7400913","0.5869007","7","125000","4/5","-69"
"371","tarjeta5-cubecell","2022-12-02","14:19:37","00:00:00","0","2.4489716","-76.6212566",,,"20.4646","0.5888874","-0.4997399","10.271923","-0.6646107","2.488183","2.418962","7","125000","4/5","-84"
"372","tarjeta5-cubecell","2022-12-02","14:19:48","00:00:00","0","2.4495783","-76.6213016",,,"24.11304","-0.4697112","-0.4733947","10.9137882","1.4727939","-2.0461683","-0.0695877","7","125000","4/5","-96"
"373","tarjeta5-cubecell","2022-12-02","14:20:00","00:00:00","0","2.4503","-76.6215383",,,"25.5576","0.172154","-0.5931457","8.9187364","-1.824916","5.9080305","-0.0237862","7","125000","4/5","-111"
"374","tarjeta5-cubecell","2022-12-02","14:20:11","00:00:00","0","2.4507716","-76.6217266",,,"18.63112","0.9241901","0.2906164","10.0803214","-1.1684274","4.3355112","-2.8940153","7","125000","4/5","-107"
"375","tarjeta5-cubecell","2022-12-02","14:20:45","00:00:00","0","2.452045","-76.6230766",,,"21.55728","-0.5295867","0.8390758","9.5079112","-0.2523969","7.6942896","-0.008519","7","125000","4/5","-109"
"376","tarjeta5-cubecell","2022-12-02","14:20:57","00:00:00","0","2.4523066","-76.6235116",,,"5.5930399","-0.943925","-0.629071","9.9246451","-1.305832","5.0225343","1.7166718","7","125000","4/5","-103"
"377","tarjeta5-cubecell","2022-12-02","14:21:08","00:00:00","0","2.4521266","-76.6237016",,,"20.05716","-1.3271282","0.118175","8.2337608","1.2895878","-0.046168","-0.4359999","7","125000","4/5","-110"
"378","tarjeta5-cubecell","2022-12-02","14:21:28","00:00:00","0","2.4516433","-76.624005",,,"18.90892","-1.2289324","-1.1990857","9.9462003","0.877374","-5.175939","0.8617099","7","125000","4/5","-108"
"379","tarjeta5-cubecell","2022-12-02","14:21:49","00:00:00","0","2.4506933","-76.6245416",,,"17.6866","0.6942682","1.2174889","9.4695908","-1.9012517","-0.6568553","-4.863481","7","125000","4/5","-100"
"380","tarjeta5-cubecell","2022-12-02","14:21:58","00:00:00","0","2.4502216","-76.6248716",,,"0.85192","-0.1415935","-0.9835339","10.2216276","2.0682137","-7.1301379","-0.0237862","7","125000","4/5","-106"
"381","tarjeta5-cubecell","2022-12-02","14:22:09","00:00:00","0","2.4502066","-76.6248899",,,"7.27836","-0.0410027","-0.8853381","10.4515494","3.4727938","-6.7942595","0.1441527","7","125000","4/5","-111"
"382","tarjeta5-cubecell","2022-12-02","14:22:30","00:00:00","0","2.4498733","-76.6250133",,,"16.4828","-1.0780461","0.1948156","9.7833384","0.785771","-1.8018932","16.4342288","7","125000","4/5","-100"
"383","tarjeta5-cubecell","2022-12-02","14:22:43","00:00:00","0","2.4491816","-76.6239233",,,"23.7982","-1.0038005","0.3983923","9.9988907","-0.4814045","3.2820761","0.9838473","7","125000","4/5","-107"
"384","tarjeta5-cubecell","2022-12-02","14:22:54","00:00:00","0","2.4487183","-76.6232266",,,"31.3914","-0.7810637","-0.0638464","10.5497452","0.2819541","-0.30571","0.9838473","7","125000","4/5","-102"
"385","tarjeta5-cubecell","2022-12-02","14:23:15","00:00:00","0","2.4482966","-76.6225633",,,"25.07608","-0.3763054","0.3001965","10.7748771","4.4651603","-7.893496","0.1441527","7","125000","4/5","-71"
"386","tarjeta5-cubecell","2022-12-02","14:23:27","00:00:00","0","2.44772","-76.6215383",,,"5.6486","0.9984357","-0.7847473","10.9185782","3.1063816","-10.5041828","-20.3901996","7","125000","4/5","-67"
"387","tarjeta5-cubecell","2022-12-02","14:23:38","00:00:00","0","2.4474266","-76.6217133",,,"16.51984","0.0907233","-0.6673914","10.2000724","-2.2676641","-4.275176","0.4036946","7","125000","4/5","-84"
"388","tarjeta5-cubecell","2022-12-02","14:23:48","00:00:00","0","2.44701","-76.6219266",,,"17.14952","-1.1546868","-0.1835974","10.0635563","0.1750839","3.9538316","6.0372824","7","125000","4/5","-99"
"389","tarjeta5-cubecell","2022-12-02","14:23:59","00:00:00","0","2.4466916","-76.621925",,,"15.59384","-0.6301775","-0.8901282","10.0443961","0.5567633","0.1370379","2.9227786","7","125000","4/5","-114"
"390","tarjeta5-cubecell","2022-12-02","14:24:18","00:00:00","0","2.4464516","-76.621475",,,"19.24228","-1.0469109","1.3156847","8.0661094","5.5185952","0.7477248","0.0220152","7","125000","4/5","-102"
"391","tarjeta5-cubecell","2022-12-02","14:24:27","00:00:00","0","2.4461266","-76.6208966",,,"1.5742","-0.816989","2.3120128","9.6204771","-0.1913282","-4.4278473","6.86171","7","125000","4/5","-106"
"392","tarjeta5-cubecell","2022-12-02","14:24:39","00:00:00","0","2.44646","-76.620645",,,"20.61276","0.3565705","-0.5859606","9.8144742","5.3353891","-14.1835727","1.3960611","7","125000","4/5","-105"
"393","tarjeta5-cubecell","2022-12-02","14:24:51","00:00:00","0","2.446865","-76.6204483",,,"17.66808","-0.0960881","-0.5739856","9.6444273","0.7247022","-3.0996031","0.2968244","7","125000","4/5","-110"
"394","tarjeta5-cubecell","2022-12-02","14:25:02","00:00:00","0","2.4468833","-76.6204383",,,"1.16676","-0.2733196","-0.2961633","9.4360606","-2.1760611","7.90803","-0.0695877","7","125000","4/5","-103"
"395","tarjeta5-cubecell","2022-12-02","14:25:14","00:00:00","0","2.4468866","-76.620445",,,"1.16676","-0.6038323","-0.3560388","9.9366202","-0.344","1.709557","-0.0848549","7","125000","4/5","-99"
"396","tarjeta5-cubecell","2022-12-02","14:25:25","00:00:00","0","2.446895","-76.6203766",,,"1.37048","-0.0122624","0.7145348","10.1904923","1.7934045","-6.2446417","0.0830839","7","125000","4/5","-97"
"397","tarjeta5-cubecell","2022-12-02","14:25:37","00:00:00","0","2.4472133","-76.6202483",,,"17.35324","-0.934345","-0.5811706","9.5725767","-0.2829312","-3.0232672","16.5410995","7","125000","4/5","-97"
"398","tarjeta5-cubecell","2022-12-02","14:25:48","00:00:00","0","2.4475616","-76.6207366",,,"25.68724","-1.0732561","-1.4050574","10.4060441","3.3201222","-5.435481","0.785374","7","125000","4/5","-102"
"399","tarjeta5-cubecell","2022-12-02","14:26:05","00:00:00","0","2.4479783","-76.621565",,,"13.81592","1.898963","-0.0279211","9.3354697","-2.6188092","2.0454349","-24.2069931","7","125000","4/5","-85"
"400","tarjeta5-cubecell","2022-12-02","14:26:16","00:00:00","0","2.4484066","-76.621485",,,"20.14976","-0.1583586","0.4941931","9.0121421","-2.7714807","10.3813133","0.0830839","7","125000","4/5","-66"
"401","tarjeta5-cubecell","2022-12-02","14:26:27","00:00:00","0","2.4489416","-76.6212533",,,"19.909","0.2368195","1.1767736","10.3006632","0.8926411","-3.1148705","1.0143816","7","125000","4/5","-83"
"402","tarjeta5-cubecell","2022-12-02","14:26:38","00:00:00","0","2.4494416","-76.6212566",,,"21.59432","-0.7451384","-1.3475769","9.6611924","-0.878351","1.8622287","1.0296489","7","125000","4/5","-90"
"403","tarjeta5-cubecell","2022-12-02","14:26:48","00:00:00","0","2.4500566","-76.621435",,,"23.2426","-0.7259783","0.2020007","9.371395","-0.176061","-8.0309009","-0.0695877","7","125000","4/5","-94"
"404","tarjeta5-cubecell","2022-12-02","14:27:00","00:00:00","0","2.450635","-76.6216666",,,"18.3348","0.6104425","0.2020007","9.5222813","-1.2294961","-2.7637252","-2.2833282","7","125000","4/5","-101"
"405","tarjeta5-cubecell","2022-12-02","14:27:11","00:00:00","0","2.4511216","-76.6218483",,,"22.89072","-0.1535686","0.6402892","10.3317985","-7.9012522","8.4423809","9.6708698","7","125000","4/5","-110"
"406","tarjeta5-cubecell","2022-12-02","14:27:31","00:00:00","0","2.451555","-76.6223116",,,"20.2794","-0.443366","-1.8672961","8.0637144","-1.1684274","5.969099","0.2357557","7","125000","4/5","-110"
"407","tarjeta5-cubecell","2022-12-02","14:27:45","00:00:00","0","2.4522183","-76.6233733",,,"19.31636","-0.3882805","-1.2996765","9.9917057","0.526229","-2.3515119","-0.100122","7","125000","4/5","-102"
"408","tarjeta5-cubecell","2022-12-02","14:28:19","00:00:00","0","2.4516049","-76.6240033",,,"18.63112","-1.0085906","-0.3201135","10.6551261","-0.176061","-11.3438777","2.1136183","7","125000","4/5","-105"
"409","tarjeta5-cubecell","2022-12-02","14:29:25","00:00:00","0","2.4493933","-76.6243083",,,"18.40888","0.1362287","0.7911754","10.5329801","3.3048551","-7.3896794","-0.100122","7","125000","4/5","-100"
"410","tarjeta5-cubecell","2022-12-02","14:29:34","00:00:00","0","2.4489433","-76.623565",,,"18.57556","-0.2924797","-1.5391785","9.4121104","1.4422595","-4.7179241","0.3884274","7","125000","4/5","-95"
"411","tarjeta5-cubecell","2022-12-02","14:29:44","00:00:00","0","2.4488883","-76.6234666",,,"1.33344","-0.1487786","0.7049547","9.5845518","-0.6798778","1.4194806","-0.2069923","7","125000","4/5","-97"
"412","tarjeta5-cubecell","2022-12-02","14:29:56","00:00:00","0","2.4487033","-76.6231983",,,"14.42708","0.0811432","-0.3919641","10.2359977","1.136916","-0.0156338","-0.7413434","7","125000","4/5","-85"
"413","tarjeta5-cubecell","2022-12-02","14:30:07","00:00:00","0","2.4483716","-76.6226633",,,"23.11296","-0.4002556","0.3816271","9.6779575","0.1140152","-5.6797556","-1.5352365","7","125000","4/5","-77"
"414","tarjeta5-cubecell","2022-12-02","14:30:19","00:00:00","0","2.448025","-76.622055",,,"27.20588","-0.5128215","1.1312682","9.5294663","-1.0310229","4.3965797","0.3731603","7","125000","4/5","-85"
"415","tarjeta5-cubecell","2022-12-02","14:30:30","00:00:00","0","2.4477733","-76.6215466",,,"10.40824","0.7661188","-1.0697546","10.2264176","-0.9546869","-1.2675423","-31.9474525","7","125000","4/5","-69"
"416","tarjeta5-cubecell","2022-12-02","14:30:42","00:00:00","0","2.4475066","-76.6216566",,,"9.94524","-0.9247649","-0.7895373","10.3461686","-0.0997251","-1.756092","-1.9932518","7","125000","4/5","-83"
"417","tarjeta5-cubecell","2022-12-02","14:30:54","00:00:00","0","2.4472516","-76.6217583",,,"13.37144","-0.8816545","0.3049865","9.5869468","5.1369161","-9.2828102","-0.2985953","7","125000","4/5","-93"
"418","tarjeta5-cubecell","2022-12-02","14:31:05","00:00:00","0","2.4468283","-76.6219766",,,"13.74184","-1.9713884","-0.1141418","8.4852378","0.5414961","7.0378012","17.8540763","7","125000","4/5","-96"
"419","tarjeta5-cubecell","2022-12-02","14:31:16","00:00:00","0","2.44655","-76.6216533",,,"18.52","-0.1272234","0.369652","9.5270713","0.266687","-1.175939","-0.2985953","7","125000","4/5","-102"
"420","tarjeta5-cubecell","2022-12-02","14:31:32","00:00:00","0","2.4462633","-76.6211033",,,"6.55608","0.4332111","-0.2051525","10.1138517","-0.7256793","-2.9011301","1.3502595","7","125000","4/5","-102"
"421","tarjeta5-cubecell","2022-12-02","14:31:43","00:00:00","0","2.446175","-76.620955",,,"0.35188","-0.079323","0.3409118","9.9294352","0.9079084","-1.756092","-0.0543205","7","125000","4/5","-103"
"422","tarjeta5-cubecell","2022-12-02","14:31:54","00:00:00","0","2.446145","-76.620865",,,"1.24084","-0.4385759","0.7792003","10.0827164","0.6330991","0.060702","-0.2222595","7","125000","4/5","-108"
"423","tarjeta5-cubecell","2022-12-02","14:32:06","00:00:00","0","2.4461116","-76.6208633",,,"1.22232","-0.2373943","0.4175524","9.9390153","1.5338625","-6.7026572","-0.0237862","7","125000","4/5","-107"
"424","tarjeta5-cubecell","2022-12-02","14:32:17","00:00:00","0","2.4461116","-76.6208666",,,"1.09268","-0.2110491","0.4079724","10.0204459","1.4727939","-6.5805191","-0.008519","7","125000","4/5","-105"
"425","tarjeta5-cubecell","2022-12-02","14:32:33","00:00:00","0","2.44645","-76.6206366",,,"21.90916","1.7145465","-2.2768445","8.3702769","-5.8401832","2.1523051","1.0296489","7","125000","4/5","-101"
"426","tarjeta5-cubecell","2022-12-02","14:32:44","00:00:00","0","2.4468383","-76.6204416",,,"8.03768","-0.1847038","-0.9739539","9.737833","-0.6188091","3.9232974","-0.008519","7","125000","4/5","-97"
"427","tarjeta5-cubecell","2022-12-02","14:32:55","00:00:00","0","2.4468766","-76.6204466",,,"0.85192","-0.0410027","-0.2961633","10.0683463","1.8239389","-4.5194506","0.1136183","7","125000","4/5","-100"
"428","tarjeta5-cubecell","2022-12-02","14:33:14","00:00:00","0","2.4468816","-76.62045",,,"0.48152","-0.0649529","-0.2362878","10.0491862","1.915542","-5.6492218","0.0525496","7","125000","4/5","-107"
"429","tarjeta5-cubecell","2022-12-02","14:33:23","00:00:00","0","2.446875","-76.6204366",,,"0.72228","-0.3643303","-0.257843","9.9773356","1.9002748","-5.8018937","0.0372824","7","125000","4/5","-103"
"430","tarjeta5-cubecell","2022-12-02","14:33:34","00:00:00","0","2.4468666","-76.6204333",,,"0.72228","-0.3571453","-0.2674231","10.0611613","1.4575268","-3.0385346","-0.0390533","7","125000","4/5","-100"
"431","tarjeta5-cubecell","2022-12-02","14:33:46","00:00:00","0","2.4468783","-76.6204316",,,"0.2778","-0.1272234","1.0594176","9.9605704","0.1445496","-2.3515119","-0.2985953","7","125000","4/5","-103"
"432","tarjeta5-cubecell","2022-12-02","14:33:58","00:00:00","0","2.4472033","-76.6202833",,,"19.05708","-1.925883","-0.4063342","9.6348472","-0.527206","-2.473649","15.8235416","7","125000","4/5","-99"
"433","tarjeta5-cubecell","2022-12-02","14:34:09","00:00:00","0","2.44763","-76.6208933",,,"32.07664","0.5002716","-0.4542346","10.396464","-2.8478167","11.1446723","0.3426259","7","125000","4/5","-87"
"434","tarjeta5-cubecell","2022-12-02","14:34:26","00:00:00","0","2.4481416","-76.6215566",,,"17.05692","-1.5857903","-0.1476721","8.9786118","-0.0233893","8.5797863","11.1975879","7","125000","4/5","-79"
"435","tarjeta5-cubecell","2022-12-02","14:34:38","00:00:00","0","2.4486066","-76.6213983",,,"19.61268","0.3565705","0.982777","9.6971177","-1.5959084","1.4347478","0.4494962","7","125000","4/5","-83"
"436","tarjeta5-cubecell","2022-12-02","14:34:57","00:00:00","0","2.4491133","-76.62121",,,"20.63128","-0.3619353","-0.3943591","10.0036808","4.2972211","-4.0461683","6.0830841","7","125000","4/5","-94"
"437","tarjeta5-cubecell","2022-12-02","14:35:05","00:00:00","0","2.4498566","-76.6214033",,,"22.4092","0.3661505","0.0559045","10.0443961","-0.878351","0.1523051","-1.2604274","7","125000","4/5","-87"
"438","tarjeta5-cubecell","2022-12-02","14:35:16","00:00:00","0","2.4503816","-76.621575",,,"15.98276","-0.3427751","0.2834313","9.4097154","2.1750841","-3.4507484","-0.5734045","7","125000","4/5","-109"
"439","tarjeta5-cubecell","2022-12-02","14:35:28","00:00:00","0","2.4508933","-76.62176",,,"18.01996","-0.6780779","0.5013781","9.2612241","0.8621069","2.4576485","2.2968244","7","125000","4/5","-96"
"440","tarjeta5-cubecell","2022-12-02","14:36:10","00:00:00","0","2.45208","-76.6231816",,,"21.61284","-0.081718","0.4151574","9.8264493","-0.2523969","-8.7026576","-0.4359999","7","125000","4/5","-103"
"441","tarjeta5-cubecell","2022-12-02","14:36:54","00:00:00","0","2.45118","-76.6242066",,,"18.77928","-0.9654802","-0.8997082","8.3367466","-7.7485799","17.4958171","-2.4359998","7","125000","4/5","-109"
"442","tarjeta5-cubecell","2022-12-02","14:37:03","00:00:00","0","2.4505333","-76.6245916",,,"16.1124","0.4763214","-1.0913098","10.5593253","0.9537099","-3.5728859","0.0220152","7","125000","4/5","-111"
"443","tarjeta5-cubecell","2022-12-02","14:37:14","00:00:00","0","2.450325","-76.624715",,,"2.11128","-0.1535686","-0.4566296","10.3533536","3.5338625","-10.5652523","0.0525496","7","125000","4/5","-103"
"444","tarjeta5-cubecell","2022-12-02","14:37:25","00:00:00","0","2.4501183","-76.6249",,,"12.44544","-0.3427751","-1.8050256","8.6672593","-1.3363664","3.2362744","-0.7108091","7","125000","4/5","-108"
"445","tarjeta5-cubecell","2022-12-02","14:37:42","00:00:00","0","2.450085","-76.6249166",,,"0.44448","-0.3571453","-1.3739221","9.7234629","1.0911145","-2.9774661","-0.0237862","7","125000","4/5","-109"
"446","tarjeta5-cubecell","2022-12-02","14:37:53","00:00:00","0","2.4500733","-76.62491",,,"0.6482","-0.0314226","-1.4385876","9.5103062","-1.1531602","1.617954","0.2357557","7","125000","4/5","-108"
"447","tarjeta5-cubecell","2022-12-02","14:38:04","00:00:00","0","2.4500516","-76.6249066",,,"0.31484","-0.448156","-1.4625378","9.7809434","1.045313","-3.954565","-0.2985953","7","125000","4/5","-113"
"448","tarjeta5-cubecell","2022-12-02","14:38:16","00:00:00","0","2.4500433","-76.6249116",,,"0.50004","-0.2852947","-1.481698","9.7977085","1.136916","-4.0919699","-0.2222595","7","125000","4/5","-97"
"449","tarjeta5-cubecell","2022-12-02","14:38:27","00:00:00","0","2.4500416","-76.6249183",,,"0.38892","-0.4745012","-1.4170325","9.6492173","0.877374","-3.2064733","-0.008519","7","125000","4/5","-109"
"450","tarjeta5-cubecell","2022-12-02","14:38:38","00:00:00","0","2.4500383","-76.6249166",,,"0.5556","-0.0505828","-1.5583386","9.6803526","0.4804274","-1.8629622","-0.0543205","7","125000","4/5","-102"
"451","tarjeta5-cubecell","2022-12-02","14:39:06","00:00:00","0","2.4493716","-76.624255",,,"23.63152","-0.4266008","0.3576769","10.0803214","-2.3134655","5.6179542","0.4952977","7","125000","4/5","-102"
"452","tarjeta5-cubecell","2022-12-02","14:39:18","00:00:00","0","2.4490116","-76.6236933",,,"25.48352","0.3637555","0.5612536","10.7054215","1.1216489","-4.3820462","0.2510229","7","125000","4/5","-99"
"453","tarjeta5-cubecell","2022-12-02","14:39:29","00:00:00","0","2.4485816","-76.62306",,,"27.78","0.301485","0.9181115","9.9533854","2.4651603","-2.2599086","0.4647634","7","125000","4/5","-90"
"454","tarjeta5-cubecell","2022-12-02","14:39:40","00:00:00","0","2.4482283","-76.6224433",,,"21.5758","-0.9822453","-0.1764123","10.1833072","0.9995114","1.5416181","-0.1459236","7","125000","4/5","-90"
"455","tarjeta5-cubecell","2022-12-02","14:39:51","00:00:00","0","2.4478866","-76.6218033",,,"25.2798","-0.2445793","-0.4949499","8.6385191","-0.6188091","-2.4431147","1.3655266","7","125000","4/5","-79"
"456","tarjeta5-cubecell","2022-12-02","14:40:03","00:00:00","0","2.447725","-76.6215433",,,"5.94492","0.0691681","0.2786413","10.0683463","2.2819542","-2.5652523","-16.2069931","7","125000","4/5","-75"
"457","tarjeta5-cubecell","2022-12-02","14:40:14","00:00:00","0","2.4474516","-76.6216616",,,"14.55672","-0.4122307","-0.2147326","10.521005","0.3735572","1.6026867","1.1823205","7","125000","4/5","-81"
"458","tarjeta5-cubecell","2022-12-02","14:40:25","00:00:00","0","2.4470566","-76.6218683",,,"17.53844","-0.4816863","0.9755919","6.7584287","-3.9775876","34.4423828","0.174687","7","125000","4/5","-97"
